app_id,name,bundle_id,seller_name,url,average_rating,rating_count,price,currency,primary_genre,genres,matched_count,examples
284876795,Tripadvisor: Plan & Book Trips,com.tripadvisor.LocalPicks,Tripadvisor,https://apps.apple.com/us/app/tripadvisor-plan-book-trips/id284876795?uo=4,4.81755,427261,0.0,USD,Travel,"Travel, Lifestyle",150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""We traveled all the way from the US, combining flights and trains, to meet friends who drove three hours from Madrid with their families and children, expecting to enjoy a beaut..."", ""updated"": ""2025-08-22T04:15:04-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Tried to write a review.  Program wouldn’t let me progress past first page. I tried five times. Said I needed minimum 100 words or characters.  Max 120. I came out with with 117..."", ""updated"": ""2025-08-21T22:10:26-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""The location is amazing! It is secluded, but also has easy access to many restaurants, a shopping plaza nearby and transportation. An added convenience of complimentary daily sh..."", ""updated"": ""2025-08-21T13:11:31-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Last week we returned from CoCo Beach Resort and had a wonderful time. The resort was beautiful with a gorgeous beach and beautiful views especially from our beach front room. I..."", ""updated"": ""2025-08-21T09:45:58-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Stumbled onto this property while traveling through Maine I can’t say enough about how clean and comfortable the rooms were the pool area was very clean the whole property was c..."", ""updated"": ""2025-08-21T04:29:07-07:00""}]"
360593530,Notability: Smarter AI Notes,com.gingerlabs.Notability,"Ginger Labs, Inc.",https://apps.apple.com/us/app/notability-smarter-ai-notes/id360593530?uo=4,4.76046,415733,0.0,USD,Productivity,"Productivity, Education",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Can type and draw on the same page! The organization is outstanding. Import photos and upload documents is seamless. I’m just using it for notes so the cheapest subscription is ..."", ""updated"": ""2025-08-21T22:06:52-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Offer a full app like a decent company would!"", ""updated"": ""2025-08-21T18:30:19-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Great Note Taking App. Keeps getting better with every iteration. And yet, the new icon/logo is awful and takes away from the brand. Please reconsider bringing back the older ic..."", ""updated"": ""2025-08-21T17:33:38-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Why should i subscribe for an app i bought earlier ?"", ""updated"": ""2025-08-21T13:34:33-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""They took an app I’ve used since its creation and now requires a subscription of $100 a year, thanks but no thanks.  Don’t take something I’ve used since its creation, bastardiz..."", ""updated"": ""2025-08-21T11:56:45-07:00""}]"
1341884073,Brigit: Cash Advance & Credit,com.hellobrigit.Brigit,Bridge It Inc,https://apps.apple.com/us/app/brigit-cash-advance-credit/id1341884073?uo=4,4.82554,393947,0.0,USD,Finance,Finance,150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Yall are great"", ""updated"": ""2025-08-22T06:10:24-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Thanks"", ""updated"": ""2025-08-21T21:42:12-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""ABSOLUTELY RIDICULOUS IVE CANCELED SERVICE TWICE FOR THIS APP AND THEY STILL CHARGE MY ACOUNT!"", ""updated"": ""2025-08-21T14:08:02-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Awesome experience I never knew about this and am grateful for the easy access to early funds!"", ""updated"": ""2025-08-21T13:34:27-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""This app doesn’t help at all with credit building. $14.99 monthly to get a $50 advance not worth it. If you don’t pay your subscription for months then decide you want it again ..."", ""updated"": ""2025-08-21T10:51:29-07:00""}]"
1191985736,SoFi - Banking & Investing,com.sofi.mobile,"Social Finance, Inc",https://apps.apple.com/us/app/sofi-banking-investing/id1191985736?uo=4,4.76183,380295,0.0,USD,Finance,"Finance, Business",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""I love it"", ""updated"": ""2025-08-22T08:22:03-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""They have paid my refinanced loan to my previous servicer but now I can’t see their loan on the app or website, despite the fact that they keep emailing me to make payments on i..."", ""updated"": ""2025-08-22T05:36:16-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""It’s ok"", ""updated"": ""2025-08-22T05:26:10-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""The best"", ""updated"": ""2025-08-21T21:55:06-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""They threaten a $25 inactivity fee but prevent me from canceling the account. AVOID"", ""updated"": ""2025-08-21T18:14:54-07:00""}]"
555063314,Turo — Car rental marketplace,com.relayrides.ios.RelayRides,Turo Inc.,https://apps.apple.com/us/app/turo-car-rental-marketplace/id555063314?uo=4,4.82665,379613,0.0,USD,Travel,"Travel, Lifestyle",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Is very easy to used and very cheap"", ""updated"": ""2025-08-22T09:18:54-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Highly recommended, professional hosts, great selection of vehicles, user friendly app. I’ve used Turo twice so far and I plan to use it again."", ""updated"": ""2025-08-22T07:08:01-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""This app is definitely a game changer. There’s no question., this is by far the best way to rent a vehicle.  In my opinion, they do everything right, from the choice of and qual..."", ""updated"": ""2025-08-22T06:50:21-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Turo is very reliable and convenient and they respond quickly and resolve your issue in a timely manner I recommend them no waiting at counter."", ""updated"": ""2025-08-22T06:15:05-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Turo is a wonderful platform."", ""updated"": ""2025-08-22T06:06:28-07:00""}]"
657189652,Clue Period & Cycle Tracker,com.helloclue.clue,BioWink GmbH,https://apps.apple.com/us/app/clue-period-cycle-tracker/id657189652?uo=4,4.76369,379429,0.0,USD,Health & Fitness,"Health & Fitness, Medical",150,"[{""matched_any"": """", ""rating"": 2, ""snippet"": ""This app has been immensely helpful in menstrual tracking, it has an easy to use layout with a user friendly interface. Ive been using it for a while and its been really helpful..."", ""updated"": ""2025-08-21T18:34:06-07:00""}, {""matched_any"": """", ""rating"": 4, ""snippet"": ""I like to track my period through and all that can mostly do the hard thinking for me haha, but I don’t like that I have to pay for more detailed information but then again I li..."", ""updated"": ""2025-08-21T10:40:47-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Disappointed at the alliance with planned parenthood. Im 2 days late for my period and it warns me off “crisis pregnancy clinics” that “don’t provide healthcare and use scare ta..."", ""updated"": ""2025-08-21T09:17:11-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Hey, you guys literally change my life. THANKS 🙏🏻🙏🏻🙏🏻🙏🏻 Thank you so much"", ""updated"": ""2025-08-21T07:42:52-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""I’ve been using the app for literal years. It was great in the beginning. It got even better as it integrated with the phone data. But it has nosedived with the ads! They’re non..."", ""updated"": ""2025-08-20T12:48:16-07:00""}]"
1209815023,Speechify – Text to Speech,com.cliffweitzman.speechifyMobile2,Speechify Inc.,https://apps.apple.com/us/app/speechify-text-to-speech/id1209815023?uo=4,4.65401,371122,0.0,USD,Productivity,"Productivity, Books",150,"[{""matched_any"": """", ""rating"": 3, ""snippet"": ""It was exactly what I was looking for. The Kindle books I tried using accessibility on were not supported. They called the book a PDF or a comic book.  There are a lot of books ..."", ""updated"": ""2025-08-22T01:57:39-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""I don’t recommmed this app you have to scam each page in on thay advertising is of you have to just scan the book"", ""updated"": ""2025-08-21T20:00:19-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Lagged out every 30-40 seconds and would sometimes entirely give up reading my current selection and move on to another item from my library (loosing my place in the book it was..."", ""updated"": ""2025-08-21T18:36:30-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Writing this review to point out my biggest problem with the app: the voice you choose at startup cannot be changed, ever, unless you (presumably) upgrade to the free trial subs..."", ""updated"": ""2025-08-21T09:00:52-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Million onboarding pages, took me 10 minutes to tap through. Then when I am finally in the app, they don’t let you try even one sentence with your OWN text AND one of their fanc..."", ""updated"": ""2025-08-21T07:57:56-07:00""}]"
407108860,Cozi Family Organizer,com.cozi.icozi-free,Cozi,https://apps.apple.com/us/app/cozi-family-organizer/id407108860?uo=4,4.8051,366896,0.0,USD,Productivity,"Productivity, Lifestyle",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""It is so convenient to have all the grandkids schedules posted in one location."", ""updated"": ""2025-08-22T07:02:36-07:00""}, {""matched_any"": """", ""rating"": 4, ""snippet"": ""We started using Cozi for our family calendar. I like how it has brought all our our calendars together. And I like the grocery list function.  On my iPhone I love how it shows ..."", ""updated"": ""2025-08-21T14:32:06-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Husband and I keep track of our lives on this easy to use app"", ""updated"": ""2025-08-21T11:25:34-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""This app helps us stay organized. We can share calendars, grocery lists, things to do, etc."", ""updated"": ""2025-08-20T23:59:04-07:00""}, {""matched_any"": """", ""rating"": 3, ""snippet"": ""Wish there was a way to write details on daily chores, for specifics and instructions"", ""updated"": ""2025-08-20T15:56:03-07:00""}]"
308342527,Avis - Car Rental,com.roundarch.aviscarreservation,"AVIS BUDGET GROUP, INC.",https://apps.apple.com/us/app/avis-car-rental/id308342527?uo=4,4.71617,355962,0.0,USD,Travel,"Travel, Lifestyle",150,"[{""matched_any"": """", ""rating"": 2, ""snippet"": ""This app needs to be able to allow access to Apple wallet for rewards program"", ""updated"": ""2025-08-22T09:01:09-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Always a pleasure to work with.  Had to reschedule a few times my friend I drive has a condition. Free cancels are rare for me so it takes the pressure off. We’re both Illinois ..."", ""updated"": ""2025-08-22T08:53:29-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Truck waiting for me was not a crew cab that I had reserved. Was “upgraded to EV Chevy crew … I think; we’ll see."", ""updated"": ""2025-08-21T17:18:59-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Said my account was locked.  Called twice.  No help.  Could not understand a word the agent said"", ""updated"": ""2025-08-21T15:45:29-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""By far the worst app that I use. Unstable throwing errors regularly, for no apparent reason. The ability to select or change a car often does not work, although it used to work...."", ""updated"": ""2025-08-21T08:34:10-07:00""}]"
723815926,EarnIn: Beyond Cash Advance,com.activehours.Activehours,Activehours Inc.,https://apps.apple.com/us/app/earnin-beyond-cash-advance/id723815926?uo=4,4.74784,342332,0.0,USD,Finance,"Finance, Lifestyle",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""The best cash advance so far just enough till pay day"", ""updated"": ""2025-08-22T07:15:44-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Initially I felt this was a great little app but the more I use the app the more my paycheck is tied into this and I’m consistently tied in this loop of needing to use earnin to..."", ""updated"": ""2025-08-22T05:24:19-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I have to say without a shadow of a doubt this is the best payday loan company, iv used them all. Had an issue with getting paid on a different day then usual because of a holid..."", ""updated"": ""2025-08-21T21:15:34-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""You can pay back faithfully every time but they still play games and just become more of an inconvenience"", ""updated"": ""2025-08-21T09:48:51-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""They are always right on time.❤️"", ""updated"": ""2025-08-21T08:53:05-07:00""}]"
1444383602,Goodnotes 6: AI Notes & Docs,com.goodnotesapp.x,Goodnotes Limited,https://apps.apple.com/us/app/goodnotes-6-ai-notes-docs/id1444383602?uo=4,4.72625,340339,0.0,USD,Productivity,"Productivity, Education",150,"[{""matched_any"": """", ""rating"": 3, ""snippet"": ""GoodNotes used to be so reliable, never crashed, opened really quickly, and erasing or moving text with the lasso tool was always so snappy. As they’ve pushed more features, all..."", ""updated"": ""2025-08-22T09:03:34-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Crashes all the time, will consistently delete your entire page of notes you spent all lecture creating with NO way to get it back. Horrible, wouldnt reccomend to my worst enemy..."", ""updated"": ""2025-08-22T07:16:33-07:00""}, {""matched_any"": """", ""rating"": 4, ""snippet"": ""Notability has AI generated notecards and practice questions that pull from their notes. It’s really helpful for studying"", ""updated"": ""2025-08-22T04:54:28-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Text Box will not save font as default while using scribble feature and will automatically return to a font that was not selected."", ""updated"": ""2025-08-21T18:43:39-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""I intended in using GoodNotes for business and find it to be “business lite”.  For taking notes its solid, but interfacing with industry standard business programs like OneDrive..."", ""updated"": ""2025-08-21T08:12:58-07:00""}]"
1200391796,June’s Journey: Hidden Objects,net.wooga.junes-journey-hidden-object-mystery-game,wooga gmbh,https://apps.apple.com/us/app/junes-journey-hidden-objects/id1200391796?uo=4,4.64522,317868,0.0,USD,Games,"Games, Adventure, Puzzle",150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""Way too many side games and ads."", ""updated"": ""2025-08-21T13:41:41-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""I am so OVER the Constant Updates I am Done"", ""updated"": ""2025-08-19T13:37:05-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Why do i have to download this every time I want to play?"", ""updated"": ""2025-08-19T09:32:46-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""I was at level 275, spent hundreds of dollars in the game. I got accidentally signed out one day and lot my account. I’ve been trying to retrieve my game. They don’t make it easy."", ""updated"": ""2025-08-18T21:31:29-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""I like the idea of this game.  It just seems that if you want to participate you have to pay.  I guess that’s the way most of not all the games work."", ""updated"": ""2025-08-18T16:57:49-07:00""}]"
1017148055,Stash: Investing made easy,com.stash.stash-invest,"Stash Financial, Inc.",https://apps.apple.com/us/app/stash-investing-made-easy/id1017148055?uo=4,4.66621,310160,0.0,USD,Finance,"Finance, Education",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Easy app to use ."", ""updated"": ""2025-08-15T20:45:45-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Stop pushing the AI, I want the balanced portfolio tool back!  I used to love this ap, but each change you make just makes things worse.  I’m still mad that you took the savings..."", ""updated"": ""2025-08-14T15:42:20-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""Not able to move money. Checked for an update in App Store. Nothing. This combined with support's un responsiveness to requested equities not available in the app have me switch..."", ""updated"": ""2025-08-14T07:32:06-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""They think they are offering something so special when really it’s Robinhood stripped of anything that made you feel like you were in control."", ""updated"": ""2025-08-14T05:27:14-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""If you want an automated way to save and have your deposits automatically rebalanced and managed the I recommend STASH. Try it now."", ""updated"": ""2025-08-11T13:21:17-07:00""}]"
386022579,BabyCenter Track Pregnancy App,com.babycenter.mypregnancytoday,"Everyday Health, Inc.",https://apps.apple.com/us/app/babycenter-track-pregnancy-app/id386022579?uo=4,4.8886,272376,0.0,USD,Medical,"Medical, Health & Fitness",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Una aplicación completa y llena de información valiosa en este proceso tan especial que es traer un bebé al mundo! Me encantó"", ""updated"": ""2025-08-22T09:15:53-07:00""}, {""matched_any"": """", ""rating"": 4, ""snippet"": ""But it’s also filled with ads"", ""updated"": ""2025-08-22T07:53:15-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Fruits for each week so you know baby’s size and estimated inches, photo editing with little stickers you can use to track your bump, details about what’s happening with baby an..."", ""updated"": ""2025-08-22T06:47:30-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""It’s easy to use Nice colors The week by week visuals is a plus The size week by week is also a plus A lot of fun facts Articles aren’t boring It’s also a organizer for your app..."", ""updated"": ""2025-08-22T06:31:52-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I can track my weeks and symptoms easily. I use to check daily to see my pregnancy progress. I’m so excited to meet my baby"", ""updated"": ""2025-08-22T05:04:16-07:00""}]"
1057771088,Albert: Budgeting and Banking,com.albert.Albert,Albert Corporation,https://apps.apple.com/us/app/albert-budgeting-and-banking/id1057771088?uo=4,4.61677,256785,0.0,USD,Finance,Finance,150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Thanks. I appreciate it."", ""updated"": ""2025-08-22T08:18:38-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Albert is a scam. They take money from your bank without clear warning and make it very difficult to cancel. After signing up and linking your bank for the free trial, the app a..."", ""updated"": ""2025-08-22T05:56:17-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I have been trying to get cash for a month now an it still says verifying card and no one has been able to figure out a solution. If I could give zero stars I would"", ""updated"": ""2025-08-22T05:50:13-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Nice app"", ""updated"": ""2025-08-22T05:28:20-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""The FTC needs to shut down this terrible company. False advertising, misleading facts, hidden costs, no customer support. Report them And avoid this app At all cost. This compan..."", ""updated"": ""2025-08-22T05:00:03-07:00""}]"
491945275,iPersia Calendar Arz تقویم ارز,com.exeersoft.ipersiacalendar,Exeersoft Inc,https://apps.apple.com/us/app/ipersia-calendar-arz-%D8%AA%D9%82%D9%88%DB%8C%D9%85-%D8%A7%D8%B1%D8%B2/id491945275?uo=4,4.80394,227010,0.0,USD,Utilities,"Utilities, Finance",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""خوب"", ""updated"": ""2025-08-20T09:23:48-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""What is the reason for having sex ads in an Iranian calendar? I feel sorry for the creator and the promoters of this program!!! I wish I could share the photo. Shame on you. I'm..."", ""updated"": ""2025-08-16T00:41:27-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""وقتی روی یه تاریخی میریم که ببینیم چرا تعطیل رسمیه هیچی نشون نمیده، باید  قسمت تبدیل تاریخ یا قسمت روزانه بریم یکی یکی ورق بزنیم تا به تاریخ مورد نظر برسیم ببینیم چرا تعطیله!🥴"", ""updated"": ""2025-08-12T06:31:17-07:00""}, {""matched_any"": """", ""rating"": 3, ""snippet"": ""لطفا کاری کنید که رو‌نسخه آیپد، صفحه‌ی ماهانه بصورت دیفالت باز بشه نه روزانه."", ""updated"": ""2025-08-11T16:34:31-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""بسیار خوشنود شدم که تونستم این تقویم همه کاره وجامع را پیدا و نصب کنم! روی دستگاه دیگرم نتونستم نصب کنم!!"", ""updated"": ""2025-08-10T18:09:47-07:00""}]"
436858222,CheapOair: Cheap Flight Deals,com.fp.cheapoair,"Fareportal, Inc.",https://apps.apple.com/us/app/cheapoair-cheap-flight-deals/id436858222?uo=4,4.76346,214854,0.0,USD,Travel,"Travel, Lifestyle",150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""I book my flight and hotel 2 months ahead, I find out the day before the flight that the hotel is close, like how you booked me hotel closed???? Well fighting with them all nigh..."", ""updated"": ""2025-08-21T08:18:02-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Very good price"", ""updated"": ""2025-08-20T16:51:08-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Bought my ticket with luggage included. On my way back i was charged for my luggage again causing a $160,00 more on my trip.  Be careful people. They hide everything and don’t h..."", ""updated"": ""2025-08-20T10:01:33-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Trying to automate boarding passes as advertised and can’t."", ""updated"": ""2025-08-19T08:06:28-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Easy to use, great customer services!"", ""updated"": ""2025-08-18T18:06:32-07:00""}]"
457941553,The Knot Wedding Planner,com.theknot.theknot,The Knot Inc.,https://apps.apple.com/us/app/the-knot-wedding-planner/id457941553?uo=4,4.86174,199837,0.0,USD,Lifestyle,"Lifestyle, Social Networking",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""Honestly I was worried because I was doing everything myself or diy. This app made it super and easy to keep track of everything. With my wedding being 25 days away it’s been an..."", ""updated"": ""2025-08-19T19:50:22-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Fantastic app to keep everything organized, accessible, and very user friendly from both ends!"", ""updated"": ""2025-08-17T20:05:16-07:00""}, {""matched_any"": """", ""rating"": 4, ""snippet"": ""The app has been great but I’d like to use the website as well only it’s always “down”. Thought it might have been my computer but I’ve tried it on three different computers and..."", ""updated"": ""2025-08-15T19:57:43-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""While this app is loaded with great functions, the most important functions are the ones that don’t work properly :( There have been times I’ve checked my site and my hotel bloc..."", ""updated"": ""2025-08-15T03:17:46-07:00""}, {""matched_any"": """", ""rating"": 3, ""snippet"": ""The Knot is an absolutely wonderful planning tool, but the app is not. More often than not it crashes on me and doesn’t allow me to search or make edits. In my opinion, it has a..."", ""updated"": ""2025-08-13T14:05:33-07:00""}]"
440676901,Agoda: Cheap Flights & Hotels,com.agoda.consumer,Agoda Company Pte. Ltd.,https://apps.apple.com/us/app/agoda-cheap-flights-hotels/id440676901?uo=4,4.81988,175248,0.0,USD,Travel,Travel,150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""Here is the update: I had been exchanging emails with your customer service 8 times regarding this issue. They know exactly what happened but refused to further investigate. My ..."", ""updated"": ""2025-08-21T09:00:34-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I’m so thankful to Agoda, because I requested a refund of a double charge payment, and the helped me with it."", ""updated"": ""2025-08-16T19:39:34-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""On the initial hotel selection screen, it prominently displays 'Free Cancellation,' making users believe all rooms are refundable. However, once you select a hotel and proceed t..."", ""updated"": ""2025-08-15T20:48:55-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Agoda takes bookings for hotel even when they are full  And then the person who has booked has to suffer and find a new hotel It took us 4 hours to find a new hotel that during ..."", ""updated"": ""2025-08-15T16:38:09-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Room selected with two separate bed in app,in the hotel only single queen is the only option!"", ""updated"": ""2025-08-14T21:03:26-07:00""}]"
595563753,Tiny Scanner - PDF Scanner App,com.btgs.scannerhdlite,TinyWork Apps,https://apps.apple.com/us/app/tiny-scanner-pdf-scanner-app/id595563753?uo=4,4.81762,158266,0.0,USD,Business,"Business, Productivity",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""I have used Tiny Scanner for years now to process and scan documents while traveling. The pro version is worth it as it gives you the ability to edit and highlight your files."", ""updated"": ""2025-08-22T05:57:00-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I just use the free option. Yes you can upgrade it for a price. I use this scanner all the time for work. It’s easy to scan, share and even print. You can beat it."", ""updated"": ""2025-08-22T02:17:59-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Works great, pretty easy to navigate (I’m elderly 😊) and takes nice, clear scans. Definitely recommend!"", ""updated"": ""2025-08-21T19:20:38-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I use this all the time to send documents. Love it!"", ""updated"": ""2025-08-21T16:58:12-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Tiny Scanner is one of the best apps out there for keeping track of documents scanning and organizing.  It is having a scanner in your pocket at all times  Try it you will not b..."", ""updated"": ""2025-08-21T15:53:09-07:00""}]"
896501514,Period Tracker Period Calendar,com.abishkking.periodcalendar,ABISHKKING LIMITED.,https://apps.apple.com/us/app/period-tracker-period-calendar/id896501514?uo=4,4.92598,157004,0.0,USD,Health & Fitness,"Health & Fitness, Lifestyle",150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""Why I don’t see history of my period?"", ""updated"": ""2025-08-22T06:09:27-07:00""}, {""matched_any"": """", ""rating"": 2, ""snippet"": ""This is great app for girls of all ages wether it's your 1 period or just in when ever 10/10 recommend"", ""updated"": ""2025-08-21T05:15:48-07:00""}, {""matched_any"": """", ""rating"": 3, ""snippet"": ""No se si fue un bug o something pero cambie de equipo celular y había hecho un mes o dos meses antes un backup y cuando abro la app en el nuevo celular, no tenía nada de la data..."", ""updated"": ""2025-08-20T22:15:38-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""6 años, ayudándome. A mi vida a enseñarme a cuidarme te quiero app eres lo mejor"", ""updated"": ""2025-08-20T20:35:00-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""I’ve used this app for years and through two pregnancies now. It’s never failed to be open and accessible to me when I need the information I’ve logged. Best free app to have on..."", ""updated"": ""2025-08-20T08:40:37-07:00""}]"
1447274646,Cleo AI: Smart Money Manager,com.meetcleo.cleo,Cleo AI Ltd,https://apps.apple.com/us/app/cleo-ai-smart-money-manager/id1447274646?uo=4,4.59107,152488,0.0,USD,Finance,"Finance, Productivity",150,"[{""matched_any"": """", ""rating"": 1, ""snippet"": ""These clowns…. Take your money anyway they can!!!"", ""updated"": ""2025-08-22T05:35:48-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Funds to low charge to high"", ""updated"": ""2025-08-22T03:18:55-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Cleo came on time!!"", ""updated"": ""2025-08-22T00:24:21-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""The best it help me so much till pay day"", ""updated"": ""2025-08-21T23:34:54-07:00""}, {""matched_any"": """", ""rating"": 1, ""snippet"": ""Cleo converted my actual paycheck and bonus into credit, without giving me the option to instantly withdraw to my own bank. This isn’t a banking feature- it’s a financial trap. ..."", ""updated"": ""2025-08-21T16:58:36-07:00""}]"
1147769190,ONE@Work (formerly Even),com.even.Harmony,"One Finance, Inc.",https://apps.apple.com/us/app/one-work-formerly-even/id1147769190?uo=4,4.89837,148279,0.0,USD,Finance,"Finance, Productivity",150,"[{""matched_any"": """", ""rating"": 5, ""snippet"": ""❤️"", ""updated"": ""2025-08-22T01:01:43-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""great app, walmart really takes care of their people!"", ""updated"": ""2025-08-21T19:56:13-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""The app was very fast . It didn’t take long for me to connect my bank."", ""updated"": ""2025-08-21T10:19:50-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""Ideal for quick pay and access to funds if needed. And great for keeping up with hrs on job"", ""updated"": ""2025-08-21T08:03:41-07:00""}, {""matched_any"": """", ""rating"": 5, ""snippet"": ""easy money if you need it before payday. you get half your paycheck you’ve made so far. super efficient!"", ""updated"": ""2025-08-21T05:58:30-07:00""}]"
